file,study,config_dir,in_manifest,category,deck_relevance
figs/s1b/p_EI_original_all_regions_with_jorstad_cortex_overlay_raw_ratio.jpg,s1b,figs/s1b,Y,manifest_output,yes (slide slides 24-25)
figs/s1b/p_EI_original_all_regions_with_jorstad_cortex_overlay_raw_ratio.pdf,s1b,figs/s1b,Y,manifest_output,yes (slide slides 24-25)
figs/s1b/p_EI_original_vs_jorstad_facet.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_EI_original_vs_jorstad_facet.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_EI_original_with_MSN_all_regions_with_jorstad_cortex_overlay.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_EI_original_with_MSN_all_regions_with_jorstad_cortex_overlay.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_EI_original_with_MSN_all_regions_with_jorstad_cortex_overlay_raw_EI.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_EI_original_with_MSN_all_regions_with_jorstad_cortex_overlay_raw_EI.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_cortex_jorstad_like.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_cortex_jorstad_like.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_EI_ratio_all_regions.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_EI_ratio_all_regions.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_EI_ratio_by_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_EI_ratio_by_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_EI_ratio_nontelencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_EI_ratio_nontelencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_EI_ratio_overlay_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_EI_ratio_overlay_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_EI_ratio_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_EI_ratio_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_by_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_by_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_nontelencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_nontelencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_overlay_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_overlay_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_neuronal_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_nonneuronal.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_nonneuronal.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_nonneuronal_by_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_nonneuronal_by_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_nonneuronal_nontelencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_nonneuronal_nontelencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_nonneuronal_overlay_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_nonneuronal_overlay_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_nonneuronal_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_nonneuronal_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_astrocyte_fraction_vs_rcmr.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_astrocyte_fraction_vs_rcmr.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_astrocyte_fraction_vs_rcmr_by_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_astrocyte_fraction_vs_rcmr_by_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_type2_astrocyte_composition_signed_bar_rcmr_ordered.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_type2_astrocyte_composition_signed_bar_rcmr_ordered.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_type2_astrocyte_composition_stacked_with_rcmr_overlay.jpg,s1b,figs/s1b,Y,manifest_output,yes (slide slides 21-22)
figs/s1b/p_type1_type2_astrocyte_composition_stacked_with_rcmr_overlay.pdf,s1b,figs/s1b,Y,manifest_output,yes (slide slides 21-22)
figs/s1b/p_type1_type2_astrocyte_dodged_with_rcmr_split.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_type2_astrocyte_dodged_with_rcmr_split.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_type2_astrocytes_by_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_type2_astrocytes_by_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_type2_astrocytes_nontelencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_type2_astrocytes_nontelencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_type2_astrocytes_overlay_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_type2_astrocytes_overlay_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_type2_astrocytes_telencephalon.jpg,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/p_type1_type2_astrocytes_telencephalon.pdf,s1b,figs/s1b,N,script_output_untracked,no (variant/extra render)
figs/s1b/scatter_rcmr_supercluster_all_regions.pdf,s1b,figs/s1b,Y,manifest_output,yes (slide 57)
figs/s1b/scatter_rcmr_supercluster_all_regions.png,s1b,figs/s1b,Y,manifest_output,yes (slide 57)
figs/s1b/scatter_rcmr_supercluster_non_telencephalon.pdf,s1b,figs/s1b,Y,manifest_output,yes (slide 61)
figs/s1b/scatter_rcmr_supercluster_non_telencephalon.png,s1b,figs/s1b,Y,manifest_output,yes (slide 61)
figs/s1b/scatter_rcmr_supercluster_telencephalon.pdf,s1b,figs/s1b,Y,manifest_output,yes (slide 60)
figs/s1b/scatter_rcmr_supercluster_telencephalon.png,s1b,figs/s1b,Y,manifest_output,yes (slide 60)
